"metadata__language","metadata__transactionId","metadata__version","metadata__fromDate","metadata__toDate","metadata__station","metadata__status_code","metadata__message","actualWeatherData__date","actualWeatherData__time","actualWeatherData__temperature","actualWeatherData__relativeHumidity"
"","","","","","","","","2022-01-31","22:30:00","19.3","99.0"
"","","","","","","","","2022-01-31","22:45:00","18.8","99.0"
"","","","","","","","","2022-01-31","23:00:00","18.6","99.0"
"","","","","","","","","2022-01-31","23:15:00","18.7","99.0"
"","","","","","","","","2022-01-31","23:30:00","18.6","99.0"
"","","","","","","","","2022-01-31","23:45:00","18.8","99.0"
"","","","","","","","","2022-02-01","00:00:00","18.5","99.0"
"","","","","","","","","2022-02-01","00:15:00","18.3","99.0"
"","","","","","","","","2022-02-01","00:30:00","18.2","99.0"
"","","","","","","","","2022-02-01","00:45:00","17.9","99.0"
"","","","","","","","","2022-02-01","01:00:00","18.0","99.0"
"","","","","","","","","2022-02-01","01:15:00","18.2","99.0"
"","","","","","","","","2022-02-01","01:30:00","18.1","99.0"
"","","","","","","","","2022-02-01","01:45:00","18.0","99.0"
"","","","","","","","","2022-02-01","02:00:00","17.9","99.0"
"","","","","","","","","2022-02-01","02:15:00","18.1","99.0"
"","","","","","","","","2022-02-01","02:30:00","17.9","99.0"
"","","","","","","","","2022-02-01","02:45:00","17.8","99.0"
"","","","","","","","","2022-02-01","03:00:00","17.7","99.0"
"","","","","","","","","2022-02-01","03:15:00","18.2","93.0"
"","","","","","","","","2022-02-01","03:30:00","18.1","91.0"
"","","","","","","","","2022-02-01","03:45:00","18.5","84.0"
"","","","","","","","","2022-02-01","04:00:00","19.4","74.0"
"","","","","","","","","2022-02-01","04:15:00","20.0","65.0"
"","","","","","","","","2022-02-01","04:30:00","20.6","61.0"
"","","","","","","","","2022-02-01","04:45:00","20.8","60.0"
"","","","","","","","","2022-02-01","05:00:00","20.8","61.0"
"","","","","","","","","2022-02-01","05:15:00","20.4","64.0"
"","","","","","","","","2022-02-01","05:30:00","19.7","67.0"
"","","","","","","","","2022-02-01","05:45:00","18.9","68.0"
"","","","","","","","","2022-02-01","06:00:00","18.0","71.0"
"","","","","","","","","2022-02-01","06:15:00","17.7","73.0"
"","","","","","","","","2022-02-01","06:30:00","17.6","76.0"
"","","","","","","","","2022-02-01","06:45:00","17.8","77.0"
"","","","","","","","","2022-02-01","07:00:00","17.9","99.0"
"","","","","","","","","2022-02-01","07:15:00","18.3","99.0"
"","","","","","","","","2022-02-01","07:30:00","18.1","99.0"
"","","","","","","","","2022-02-01","07:45:00","17.9","99.0"
"","","","","","","","","2022-02-01","08:00:00","18.2","99.0"
"","","","","","","","","2022-02-01","08:15:00","18.4","99.0"
"","","","","","","","","2022-02-01","08:30:00","19.0","99.0"
"","","","","","","","","2022-02-01","08:45:00","19.6","97.0"
"","","","","","","","","2022-02-01","09:00:00","22.2","63.0"
"","","","","","","","","2022-02-01","09:15:00","24.1","49.0"
"","","","","","","","","2022-02-01","09:30:00","25.0","48.0"
"","","","","","","","","2022-02-01","09:45:00","24.1","54.0"
"","","","","","","","","2022-02-01","10:00:00","26.1","42.0"
"","","","","","","","","2022-02-01","10:15:00","24.6","51.0"
"","","","","","","","","2022-02-01","10:30:00","24.8","51.0"
"","","","","","","","","2022-02-01","10:45:00","24.9","51.0"
"","","","","","","","","2022-02-01","11:00:00","24.8","49.0"
"","","","","","","","","2022-02-01","11:15:00","24.8","49.0"
"","","","","","","","","2022-02-01","11:30:00","25.6","49.0"
"","","","","","","","","2022-02-01","11:45:00","26.4","43.0"
"","","","","","","","","2022-02-01","12:00:00","26.3","46.0"
"","","","","","","","","2022-02-01","12:15:00","26.4","46.0"
"","","","","","","","","2022-02-01","12:30:00","25.0","56.0"
"","","","","","","","","2022-02-01","12:45:00","25.3","58.0"
"","","","","","","","","2022-02-01","13:00:00","25.1","60.0"
"","","","","","","","","2022-02-01","13:15:00","25.5","63.0"
"","","","","","","","","2022-02-01","13:30:00","25.3","64.0"
"","","","","","","","","2022-02-01","13:45:00","25.7","64.0"
"","","","","","","","","2022-02-01","14:00:00","25.8","60.0"
"","","","","","","","","2022-02-01","14:15:00","25.7","63.0"
"","","","","","","","","2022-02-01","14:30:00","25.9","60.0"
"","","","","","","","","2022-02-01","14:45:00","26.1","59.0"
"","","","","","","","","2022-02-01","15:00:00","26.4","55.0"
"","","","","","","","","2022-02-01","15:15:00","26.3","58.0"
"","","","","","","","","2022-02-01","15:30:00","25.8","69.0"
"","","","","","","","","2022-02-01","15:45:00","25.9","68.0"
"","","","","","","","","2022-02-01","16:00:00","26.0","69.0"
"","","","","","","","","2022-02-01","16:15:00","25.7","71.0"
"","","","","","","","","2022-02-01","16:30:00","24.9","78.0"
"","","","","","","","","2022-02-01","16:45:00","24.7","81.0"
"","","","","","","","","2022-02-01","17:00:00","24.3","90.0"
"","","","","","","","","2022-02-01","17:15:00","24.0","91.0"
"","","","","","","","","2022-02-01","17:30:00","23.9","99.0"
"","","","","","","","","2022-02-01","17:45:00","23.8","99.0"
"","","","","","","","","2022-02-01","18:00:00","23.3","99.0"
"","","","","","","","","2022-02-01","18:15:00","23.2","99.0"
"","","","","","","","","2022-02-01","18:30:00","23.0","99.0"
"","","","","","","","","2022-02-01","18:45:00","22.8","99.0"
"","","","","","","","","2022-02-01","19:00:00","22.6","99.0"
"","","","","","","","","2022-02-01","19:15:00","22.5","99.0"
"","","","","","","","","2022-02-01","19:30:00","22.5","99.0"
"","","","","","","","","2022-02-01","19:45:00","22.5","99.0"
"","","","","","","","","2022-02-01","20:00:00","22.5","99.0"
"","","","","","","","","2022-02-01","20:15:00","22.4","99.0"
"","","","","","","","","2022-02-01","20:30:00","22.2","99.0"
"","","","","","","","","2022-02-01","20:45:00","22.0","99.0"
"","","","","","","","","2022-02-01","21:00:00","21.9","99.0"
"","","","","","","","","2022-02-01","21:15:00","21.8","99.0"
"","","","","","","","","2022-02-01","21:30:00","21.6","99.0"
"","","","","","","","","2022-02-01","21:45:00","21.6","99.0"
"","","","","","","","","2022-02-01","22:00:00","21.6","99.0"
"","","","","","","","","2022-02-01","22:15:00","21.3","99.0"
"","","","","","","","","2022-02-01","22:30:00","21.0","99.0"
"","","","","","","","","2022-02-01","22:45:00","21.1","99.0"
"","","","","","","","","2022-02-01","23:00:00","21.4","99.0"
"","","","","","","","","2022-02-01","23:15:00","21.4","99.0"
"","","","","","","","","2022-02-01","23:30:00","21.3","99.0"
"","","","","","","","","2022-02-01","23:45:00","21.3","99.0"
"","","","","","","","","2022-02-02","00:00:00","21.4","99.0"
